id,value,name,loc_type,parent,latitude,longitude
24168,20199410681,NAGAR CHAR,5,20199410,,
24169,20193630677,NAGAR PARA,5,20193630,,
24170,20758359661,NAGAR PARA,5,20758359,,
24171,20198786684,NAGARI PARA,5,20198786,,
24172,20193699685,NAGARKANDI,5,20193699,,
24173,20302999620,NAGARKANDI,5,20302999,,
24174,20198158624,NAGARPAR,5,20198158,,
24175,20139515603,NAGBERIA,5,20139515,,
24176,20137634707,NAGDAH,5,20137634,,
24177,20198154630,NAGERKANDI,5,20198154,,
24178,20190912659,NAGIRPAR,5,20190912,,
24179,20516519605,NAGMUD,5,20516519,,
24180,20516519609,NAGRAJ RAMPUR,5,20516519,,
24181,20198136637,NAHAL,5,20198136,,
24182,20135839645,NAHARA,5,20135839,,
24183,20139582608,NAHARA,5,20139582,,
24184,20751028609,NAHARKHIL,5,20751028,,
24185,20304127780,NAHARMAHMUD (ANANDAPUR),5,20304127,,
24186,20155322595,NAHERPUR,5,20155322,,
24187,20193625688,NAIAIR,5,20193625,,
24188,20150476631,NAIDANDI,5,20150476,,
24189,20150428631,NAIDANDI (PART-II),5,20150428,,
24190,20191518636,NAIGHAR,5,20191518,,
24191,20156152721,NAIKHAIN,5,20156152,,
24192,20039157316,NAIKHONG,5,20039157,,
24193,20037376702,NAIKHONGCHHARI,5,20037376,,
24194,20129494680,NAILABAND,5,20129494,,
24195,200373,NAIKHONGCHHARI,3,2003,21.4688887521,92.2287710558
24196,20304181,MUNSHIRHAT,4,203041,23.1125369081,91.4134751558
24197,20198154,MURADNAGAR,4,201981,23.6478328813,90.8967086652
24198,20157875,MUSAPUR,4,201578,22.4718528419,91.4788892176
24199,20752159,MUSAPUR,4,207521,22.7881253772,91.3365789781
24200,20758373,NADANA,4,207583,23.0543418783,91.0680639452
24201,20037376,NAIKHONGCHHARI,4,200373,21.3955427148,92.210185074
24202,20197277636,NAIR PARA,5,20197277,,
24203,20134970607,NAIRAIN,5,20134970,,
24204,20302925625,NAIRAJPUR,5,20302925,,
24205,20198181643,NAIRPAR,5,20198181,,
24206,20758723622,NAJARPUR,5,20758723,,
24207,20468076718,NAKABA,5,20468076,,
24208,20035168773,NAKHYONG,5,20035168,,
24209,20468038773,NAKREI,5,20468038,,
24210,20156173728,NALANDHA,5,20156173,,
24211,20842147888,NALBANIA,5,20842147,,
24212,20221655673,NALBILA,5,20221655,,
24213,20193399658,NALCHAR,5,20193399,,
24214,20199467692,NALCHAR (ISABPUR),5,20199467,,
24215,20753666795,NALCHIRA (PART-I),5,20753666,,
24216,20198136650,NALDA PARA,5,20198136,,
24217,20514355657,NALDAGI,5,20514355,,
24218,20758085693,NALDIA,5,20758085,,
24219,20150447645,NALDIA,5,20150447,,
24220,20134547691,NALDUGI,5,20134547,,
24221,20134583697,NALGORA,5,20134583,,
24222,20191530625,NALLA,5,20191530,,
24223,20758725626,NALPUR,5,20758725,,
24224,20137699711,NALUA,5,20137699,,
24225,20135863651,NALUA,5,20135863,,
24226,20197277638,NALUA,5,20197277,,
24227,20758038703,NALUA,5,20758038,,
24228,20845860768,NALUA,5,20845860,,
24229,20754745630,NALUA,5,20754745,,
24230,20158269686,NALUA,5,20158269,,
24231,20198743686,NALUAKANDI,5,20198743,,
24232,20309415766,NAMCHIDUBA,5,20309415,,
24233,20126337732,NAMTABAD,5,20126337,,
24234,20191863637,NAMTALA,5,20191863,,
24235,20847519845,NANAKRUM,5,20847519,,
24236,20157444613,NANDAGAON,5,20157444,,
24237,20226638739,NANDAKHALI,5,20226638,,
24238,20137925719,NANDALALPUR,5,20137925,,
24239,20514390661,NANDALALPUR,5,20514390,,
24240,20126331736,NANDAN NAGAR (MADLA),5,20126331,,
24241,20121394677,NANDANPUR,5,20121394,,
24242,20193621699,NANDANPUR,5,20193621,,
24243,20135894657,NANDANPUR,5,20135894,,
24244,20155395604,NANDANPUR,5,20155395,,
24245,20758750634,NANDANPUR,5,20758750,,
24246,20137917723,NANDERKANDI,5,20137917,,
24247,20156130734,NANDERKHIL,5,20156130,,
24248,20191518656,NANDI PARA,5,20191518,,
24249,20758057713,NANDI PARA,5,20758057,,
24250,20758335664,NANDIA PARA,5,20758335,,
24251,20516514621,NANDIARA,5,20516514,,
24252,20514314666,NANDIGRAM,5,20514314,,
24253,20751085617,NANGAL PARA,5,20751085,,
24254,20198777,NANGALKOT,4,201987,,
24255,20198799640,NANGALKOT,5,20198799,,
24256,20153777760,NANGALMORA,5,20153777,,
24257,20193115688,NANKARA KISMAT,5,20193115,,
24258,20132222746,NANUPUR,5,20132222,,
24259,20750780667,NANUPUR,5,20750780,,
24260,20153361605,NANUPUR,5,20153361,,
24261,20137930727,NAOBHANGA,5,20137930,,
24262,20194017712,NAODDA,5,20194017,,
24263,20137915781,NAODONA,5,20137915,,
24264,20137660731,NAOGAON,5,20137660,,
24265,20197442641,NAOGAON,5,20197442,,
24266,20123314680,NAOGHAT,5,20123314,,
24267,20198799643,NAOGODA,5,20198799,,
24268,20134955652,NAOHATA,5,20134955,,
24269,20135831687,NAOPURA,5,20135831,,
24270,20139599614,NAORA,5,20139599,,
24271,20758335670,NAORI,5,20758335,,
24272,20197431657,NAOTALA,5,20197431,,
24273,20758399673,NAOTALA,5,20758399,,
24274,20128560729,NAPANG,5,20128560,,
24275,20515871791,NAPITER CHAR,5,20515871,,
24276,20222438785,NAPITKHALI,5,20222438,,
24277,20137938735,NAPITMARA,5,20137938,,
24278,20157043677,NAPITPUKURIA,5,20157043,,
24279,20150863746,NAPORA,5,20150863,,
24280,20191812647,NARACHO,5,20191812,,
24281,20129073756,NARAHA,5,20129073,,
24282,20197445645,NARAHARIPUR,5,20197445,,
24283,20139515619,NARAHO,5,20139515,,
24284,20132263748,NARAHUNDI,5,20132263,,
24285,20842971882,NARAI CHHARI,5,20842971,,
24286,20843676773,NARANGIRI,5,20843676,,
24287,20197470647,NARARPAR,5,20197470,,
24288,20198172656,NARASINGHAPUR,5,20198172,,
24289,20139590625,NARASINGHAPUR,5,20139590,,
24290,20121348683,NARASINGHESWAR,5,20121348,,
24291,20190963663,NARASINGHPUR,5,20190963,,
24292,20754735638,NARASINHAPUR,5,20754735,,
24293,20758315676,NARAYAN BHATTA,5,20758315,,
24294,20198751690,NARAYAN BHATUA,5,20198751,,
24295,20198786691,NARAYANDIA,5,20198786,,
24296,20120219763,NARAYANPUR,5,20120219,,
24297,20128599735,NARAYANPUR,5,20128599,,
24298,20195450648,NARAYANPUR,5,20195450,,
24299,20197512703,NARAYANPUR,5,20197512,,
24300,20194095705,NARAYANPUR,5,20194095,,
24301,20137634740,NARAYANPUR,5,20137634,,
24302,208475,NANIARCHAR,3,2084,22.8217847749,92.069383328
24303,20153777,NANGALMORA,4,201537,22.5566324577,91.8397100949
24304,20158269,NALUA,4,201582,22.1270831369,92.0357448092
24305,20847557,NANIARCHAR,4,208475,22.8421906618,92.0672014885
24306,20153361,NANUPUR,4,201533,22.6381941365,91.8611233485
24307,20153366,NARAYANHAT,4,201533,22.8044331733,91.7068183795
24308,20137643,NARAYANPUR,4,201376,23.3521671626,90.7880776372
24309,20193138695,NARAYANPUR,5,20193138,,
24310,20193147697,NARAYANPUR,5,20193147,,
24311,20198760649,NARAYANPUR,5,20198760,,
24312,20516538633,NARAYANPUR,5,20516538,,
24313,20751085634,NARAYANPUR,5,20751085,,
24314,20302590613,NARAYANPUR,5,20302590,,
24315,20750710679,NARAYANPUR,5,20750710,,
24316,20193190701,NARCHAR,5,20193190,,
24317,20121361686,NARDAKHOLA,5,20121361,,
24318,20190912667,NARENDRAPUR,5,20190912,,
24319,20514350653,NARI TAHERPUR,5,20514350,,
24320,20197287650,NARIDIA,5,20197287,,
24321,20193673707,NARIKELTALA,5,20193673,,
24322,20134553702,NARIKELTALA,5,20134553,,
24323,20190925680,NARINDA,5,20190925,,
24324,20157043690,NARISCHA,5,20157043,,
24325,20154732695,NARISCHA,5,20154732,,
24326,20305140576,NARONIA,5,20305140,,
24327,20754770303,NAROTTAMPUR,5,20754770,,
24328,20750749870,NAROTTAMPUR (PART),5,20750749,,
24329,20197431652,NARPAIYA,5,20197431,,
24330,20514340670,NARSINGHAPUR,5,20514340,,
24331,20137915744,NARSINGPUR,5,20137915,,
24332,20198769703,NARUA,5,20198769,,
24333,20128558747,NASARABARI,5,20128558,,
24334,20193638710,NASARADDI DHULA,5,20193638,,
24335,20190994654,NASARATPUR,5,20190994,,
24336,20302590623,NASARATPUR,5,20302590,,
24337,20193664714,NASIPUR,5,20193664,,
24338,20128588717,NASIRABAD,5,20128588,,
24339,20137938748,NASIRARKANDI,5,20137938,,
24340,20198145639,NASIRKHOLA,5,20198145,,
24341,20134970621,NASIRKOT,5,20134970,,
24342,20129087766,NASIRNAGAR,5,20129087,,
24343,20129087776,NASIRPUR,5,20129087,,
24344,20196765665,NASRAIL KALIKAPUR,5,20196765,,
24345,20121393689,NATAI,5,20121393,,
24346,20190925671,NATEHAR,5,20190925,,
24347,20134920624,NATEHARA,5,20134920,,
24348,20758377685,NATESHWAR,5,20758377,,
24349,20197470654,NATHER PETUA,5,20197470,,
24350,20192763655,NATINGI,5,20192763,,
24351,20150869760,NATMURA,5,20150869,,
24352,20137643752,NATSAL,5,20137643,,
24353,20129413720,NATUN CHAR,5,20129413,,
24354,20128512783,NATUN CHAR,5,20128512,,
24355,20135823663,NAULA,5,20135823,,
24356,20137994756,NAURI,5,20137994,,
24357,20192771663,NAUTALA,5,20192771,,
24358,20309476777,NAWABPUR,5,20309476,,
24359,20754755641,NAWABPUR,5,20754755,,
24360,20195485666,NAYA CHAR,5,20195485,,
24361,20134565713,NAYA PARA,5,20134565,,
24362,20751038660,NAYA PARA,5,20751038,,
24363,20758315688,NAYA RAJARAMPUR,5,20758315,,
24364,20134599708,NAYAGAON,5,20134599,,
24365,20193651596,NAYAGAON (GAURIPUR BAZAR),5,20193651,,
24366,20199485736,NAYAKANDI,5,20199485,,
24367,20158619801,NAYAKHALI,5,20158619,,
24368,20751047643,NAYAKHOLA,5,20751047,,
24369,20134711087,NAYANI LAKSHMIPUR,5,20134711,,
24370,20139560636,NAYANPUR,5,20139560,,
24371,20516538645,NAYANPUR,5,20516538,,
24372,20197431659,NAYANPUR,5,20197431,,
24373,20751047651,NAYANPUR,5,20751047,,
